台词ID	下一句台词ID	显示类型	[对话角色]类型	[对话角色]ID	情绪模组ID	动作ID	眼睛表情路径	是否眨眼
721720144	721720145,721720146		1	1005				
721720145	721720147	1	2					
721720146	721720147	1	2					
721720147	721720191		1	20322				
721720148	721720149		1	20322				
721720149	721720150,721720151,721720152		1	1005				
721720150	721720153	1	2					
721720151	721720153	1	2					
721720152	721720153	1	2					
721720153	721720192		1	20322				
721720154	721720155		1	1005				
721720155	721720156,721720159,721720160		1	20322				
721720156	721720157	1	2					
721720157	721720158		1	1005				
721720158	721720161		1	1005				
721720159	721720161	1	2					
721720160	721720161	1	2					
721720161	721720162		1	1005				
721720162	721720163		1	20322				
721720163	721720164		1	20322				
721720164	721720165,721720166		1	20322				
721720165	721720167	1	2					
721720166	721720167	1	2					
721720167	721720168		1	20322				
721720168	721720169		1	1005				
721720169	721720170		1	20322				
721720170	721720171		1	1005				
721720171	721720172		1	20322				
721720172			1	20322				
721720190	721720138		1	20322				
721720191	721720148		1	20322				
721720192	721720154		1	20322				
721720201	721720202		1	20461				
721720202	721720203		1	20462				
721720203	721720204		1	20462				
721720204	721720205		1	20461				
721720205	721720206		1	20462				
721720206	721720207		1	1005				
721720207	721720208,721720209		1	1005				
721720208	721720210	1	2					
721720209	721720210	1	2					
721720210	721720211		1	1005				
721720211	721720212		1	1005				
721720212	721720213	1	2					
721720213	721720214		1	1005				
721720214	721720215		1	1005				
721720215			1	1005				
721720301	721720302		1	1005				
721720302	721720303,721720306		1	1005				
721720303	721720304	1	2					
721720304	721720305		1	1005				
721720305			1	1005				
721720306	721720307	1	2					
721720307			1	1005				
721720401	721720402		1	20321				
721720402	721720403		1	20321				
721720403	721720404		1	20321				
721720404	721720405		1	20321				
721720405	721720406		1	20321				
721720406	721720490		1	20321				
721720407	721720408		1	20321				
721720408	721720409	1	2					
721720409	721720410		1	20321				
721720410	721720411		1	20321				
721720411	721720412		1	20321				
721720412	721720413		1	20321				
721720413	721720414,721720415,721720416		1	20321				
721720414	721720417	1	2					
721720415	721720417	1	2					
721720416	721720417	1	2					
721720417	721720418		1	1005				
721720418	721720419		1	20321				
721720419	721720420		1	20321				
721720420	721720421	1	2					
721720421	721720422		1	20321				
721720422	721720423		1	20321				
721720423	721720424		1	20321				
721720424	721720425		1	20321				
721720425	721720426	1	2					
721720426	721720427		1	20321				
721720427	721720428		1	20321				
721720428			1	20321				
721720490	721720407		1	20321				
721720501	721720502		1	1005				
721720502	721720503		1	1005				
721720503	721720504		1	1005				
721720504	721720505	1	2					
721720505	721720506		1	1005				
721720506	721720507,721720509,721720511		1	1005				
721720507	721720508	1	2					
721720508	721720512		1	1005				
721720509	721720510	1	2					
721720510	721720512		1	1005				
721720511	721720512	1	2					
721720512			1	1005				
721720601	721720602		1	20396				
721720602	721720603		1	20396				
721720603			1	1005				
721720701	721720702		1	20396				
721720702	721720703		1	20396				
721720703			1	1005				
721720801	721720802		1	20396				
721720802	721720803		1	20396				
721720803			1	1005				
721720901	721720902		1	1005				
721720902	721720903,721720904		1	1005				
721720903	721720906	1	2					
721720904	721720905	1	2					
721720905	721720906		1	1005				
721720906	721720907,721720908		1	1005				
721720907	721720909	1	2					
721720908	721720909	1	2					
721720909	721720910		1	1005				
721720910			1	1005				
721721001	721721002		1	1005				
721721002	721721003		1	20320				
721721003	721721004		1	20320				
721721004	721721005		1	1005				
721721005	721721006		1	20320				
721721006	721721007		1	20320				
721721007	721721008,721721010		1	1005				
721721008	721721009	1	2					
721721009	721721011		1	20320				
721721010	721721011	1	2					
721721011	721721012		1	20320				
721721012	721721013		1	20320				
721721013	721721014		1	20320				
721721014	721721015		1	20320				
721721015	721721016		1	20320				
721721016	721721090		1	20320				
721721017	721721018		1	20320				
721721018	721721019,721721021		1	1005				
721721019	721721020	1	2					
721721020	721721023		1	20320				
721721021	721721022	1	2					
721721022	721721023		1	20320				
721721023	721721024		1	20320				
721721024	721721025		1	20320				
721721025	721721091		1	20320				
721721026	721721092		1	20320				
721721027	721721028		1	20320				
721721028	721721029		1	1005				
721721029	721721030		1	20320				
721721030	721721031		1	20320				
721721031	721721032		1	20320				
721721032	721721033,721721034		1	1005				
721721033	721721035	1	2					
721721034	721721035	1	2					
721721035	721721036		1	1005				
721721036			1	1005				
721721090	721721017		1	20320				
721721091	721721026		1	20320				
721721092	721721027		1	20320				
721721101	721721102		1	20321				
721721102			1	20321				
721721201	721721202		1	20321				
721721202	721721203		1	20321				
721721203	721721204		1	20321				
721721204	721721205		1	20322				
721721205	721721206		1	20321				
721721206	721721207		1	20321				
721721207	721721208		1	20322				
721721208	721721209		1	20321				
721721209	721721210		1	20322				
721721210	721721211		1	20322				
721721211	721721212		1	20321				
721721212			1	20321				
721721301	721721302		1	20322				
721721302			1	20322				
721721401	721721402		1	1005				
721721402	721721403	1	2					
721721403	721721404		1	1005				
721721404	721721405	1	2					
721721405	721721406		1	1005				
721721406	721721407		1	1005				
721721407	721721408		1	1005				
721721408	721721409	1	2					
721721409			1	1005				
721721501	721721502		1	20322				
721721502	721721503		1	20321				
721721503	721721504		1	20322				
721721504	721721505		1	20321				
721721505	721721506		1	20322				
721721506	721721507		1	20322				
721721507	721721508		1	20322				
721721508	721721509,721721510		1	20322				
721721509	721721511	1	2					
721721510	721721511	1	2					
721721511	721721512		1	20321				
721721512	721721513		1	20321				
721721513	721721514		1	20322				
721721514	721721515		1	20321				
721721515	721721516		1	20321				
721721516	721721590		1	20321				
721721517	721721518		1	20321				
721721518	721721519	1	2					
721721519	721721520		1	20322				
721721520	721721521		1	20321				
721721521	721721591		1	20322				
721721522	721721523		1	20321				
721721523	721721524		1	20322				
721721524	721721525		1	20321				
721721525	721721526		1	20322				
721721526	721721527,721721528		1	20321				
721721527	721721529	1	2					
721721528	721721529	1	2					
721721529	721721530,721721531		1	20321				
721721530	721721532	1	2					
721721531	721721532	1	2					
721721532	721721533		1	1005				
721721533	721721534		1	1005				
721721534	721721535,721721536		1	20321				
721721535	721721537	1	2					
721721536	721721537	1	2					
721721537	721721538		1	1005				
721721538	721721539		1	1005				
721721539	721721540		1	20321				
721721540	721721541		1	1005				
721721541	721721542		1	20321				
721721542	721721543	1	2					
721721543	721721544		1	20321				
721721544			1	20321				
721721590	721721517		1	20321				
721721591	721721522		1	20322				
721729901			1	1005				
721729902			1	1005				
721729903			1	1005				
721729904			1	1005				
721729905			1	1005				
721729906			1	1005				
721729907			1	1005				
721729908			1	1005				
721729909			1	20461				
721729910			1	20462				
721729911			1	1005				
721730101	721730102,721730103		1	1005				
721730102	721730104	1	2					
721730103	721730104	1	2					
721730104	721730105		1	1005				
721730105	721730106		1	20322				
721730106	721730107		1	1005				
721730107	721730108		1	20322				
721730108	721730109		1	20322				
721730109	721730110		1	20322				
721730110	721730111		1	20322				
721730111	721730112	1	2					
721730112	721730113		1	20322				
721730113	721730114		1	1005				
721730114	721730115		1	20322				
721730115	721730116		1	20322				
721730116	721730117		1	20322				
721730117	721730118		1	20322				
721730118	721730119,721730120,721730121		1	1005				
721730119	721730122	1	2					
721730120	721730122	1	2					
721730121	721730122	1	2					
721730122	721730143		1	20322				
721730123	721730124		1	1005				
721730124	721730125		1	1005				
721730125	721730126,721730127		1	20322				
721730126	721730128	1	2					
721730127	721730128	1	2					
721730128	721730129		1	20322				
721730129	721730130,721730132		1	1005				
721730130	721730131	1	2					
721730131	721730133		1	1005				
721730132	721730133	1	2					
721730133	721730134		1	1005				
721730134	721730135		1	1005				
721730135	721730136,721730137		1	1005				
721730136	721730138	1	2					
721730137	721730138	1	2					
721730138	721730139		1	1005				
721730139	721730140		1	1005				
721730140	721730141	1	2					
721730141	721730142		1	20322				
721730142			1	1005				
721730143	721730123		1	20322				
721730201	721730202		1	20320				
721730202	721730203		1	20320				
721730203	721730204	1	2					
721730204	721730205		1	1005				
721730205	721730206		1	1005				
721730206	721730207		1	20320				
721730207	721730208		1	20320				
721730208	721730209		1	20320				
721730209	721730210	1	2					
721730210	721730211,721730212		1	1005				
721730211	721730213	1	2					
721730212	721730213	1	2					
721730213	721730214		1	1005				
721730214	721730215		1	20322				
721730215	721730216	1	2					
721730216	721730217		1	1005				
721730217	721730218		1	1005				
721730218	721730219	1	2					
721730219	721730220		1	1005				
721730220	721730221		1	20320				
721730221	721730222	1	2					
721730222	721730223		1	1005				
721730223	721730224		1	20322				
721730224	721730225		1	20320				
721730225	721730226		1	20320				
721730226	721730227	1	2					
721730227	721730228,721730229		1	20320				
721730228	721730230	1	2					
721730229	721730230	1	2					
721730230	721730231		1	1005				
721730231	721730232,721730234		1	20320				
721730232	721730233	1	2					
721730233	721730235		1	1005				
721730234	721730235	1	2					
721730235	721730236		1	20320				
721730236	721730237		1	20320				
721730237	721730238		1	1005				
721730238	721730239	1	2					
721730239	721730240		1	1005				
721730240	721730241		1	20322				
721730241			1	20320				
721730301	721730302		1	1005				
721730302	721730303		1	1005				
721730303	721730304	1	2					
721730304	721730305		1	1005				
721730305	721730306,721730307		1	20320				
721730306	721730308	1	2					
721730307	721730308	1	2					
721730308	721730309		1	20322				
721730309	721730310		1	1005				
721730310	721730311		1	1005				
721730311	721730312	1	2					
721730312	721730313		1	1005				
721730313	721730314		1	1005				
721730314	721730315	1	2					
721730315	721730316		1	1005				
721730316	721730317		1	20320				
721730317	721730318		1	1005				
721730318	721730319		1	20322				
721730319	721730320		1	20320				
721730320	721730321		1	1005				
721730321	721730322		1	1005				
721730322	721730323		1	20320				
721730323	721730324		1	20322				
721730324	721730325,721730326		1	1005				
721730325	721730327	1	2					
721730326	721730327	1	2					
721730327	721730328		1	20322				
721730328	721730329		1	20320				
721730329	721730330		1	20322				
721730330	721730331,721730333		1	1005				
721730331	721730332	1	2					
721730332			1	1005				
721730333	721730334	1	2					
721730334			1	1005				
721730401	721730402		1	20321				
721730402	721730403		1	20321				
721730403	721730404		1	20322				
721730404	721730405		1	20321				
721730405	721730406	1	2					
721730406	721730407		1	20321				
721730407	721730408		1	20321				
721730408	721730409		1	1005				
721730409	721730410		1	20321				
721730410	721730411	1	2					
721730411	721730412,721730413,721730414		1	20321				
721730412	721730415	1	2					
721730413	721730415	1	2					
721730414	721730415	1	2					
721730415	721730416		1	20321				
721730416	721730417		1	20322				
721730417	721730418	1	2					
721730418	721730419		1	20322				
721730419	721730420		1	20321				
721730420	721730421,721730422		1	20321				
721730421	721730423	1	2					
721730422	721730423	1	2					
721730423			1	20321				
721730501			1	20321				
721730601			1	3042				
721730701			1	3041				
721730801			1	20322				
721730901			1	20322				
721731001			1	20320				
721731101	721731102		1	1005				
721731102	721731103		1	1005				
721731103	721731104,721731107		1	1005				
721731104	721731105	1	2					
721731105	721731106		1	1005				
721731106	721731108		1	1005				
721731107	721731108	1	2					
721731108	721731109		1	20322				
721731109	721731110		1	20322				
721731110	721731111		1	1005				
721731111	721731112		1	20322				
721731112	721731113		1	20322				
721731113	721731114		1	1005				
721731114	721731115,721731117		1	1005				
