商品ID	商店类型	对应物品ID	轮替商品ID	对应物品数量	消耗金币	消耗水晶	消耗创世结晶	[消耗物品]1ID	[消耗物品]1数量	[消耗物品]2ID	[消耗物品]2数量	[消耗物品]3ID	[消耗物品]3数量	[消耗物品]4ID	[消耗物品]4数量	限购数量	刷新类型	刷新参数	提前预览天数	上架时间	下架时间	是否终身限购	前置条件	前置条件参数	条件参数1	条件参数2	前置条件屏蔽显示	最小可见等级	最小队伍等级	最大队伍等级	排序等级	二级页签ID	n选1组ID	显示平台
313886	1028	81531		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313887	1028	81532		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313888	1028	81533		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313889	1028	81534		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313890	1028	81540		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313891	1028	81541		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313892	1028	81542		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313893	1028	81543		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313894	1028	81544		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313895	1028	81550		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313896	1028	81551		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313897	1028	81552		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313898	1028	81553		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313899	1028	81554		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313900	1028	82310		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313901	1028	82311		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313902	1028	82312		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313903	1028	82313		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313904	1028	82314		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313905	1028	82320		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313906	1028	82321		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313907	1028	82322		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313908	1028	82323		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313909	1028	82324		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313910	1028	82330		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313911	1028	82331		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313912	1028	82332		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313913	1028	82333		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313914	1028	82334		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313915	1028	82340		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313916	1028	82341		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313917	1028	82342		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313918	1028	82343		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313919	1028	82344		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313920	1028	82350		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313921	1028	82351		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313922	1028	82352		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313923	1028	82353		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313924	1028	82354		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313925	1028	82410		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313926	1028	82411		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313927	1028	82412		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313928	1028	82413		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313929	1028	82414		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313930	1028	82420		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313931	1028	82421		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313932	1028	82422		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313933	1028	82423		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313934	1028	82424		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313935	1028	82430		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313936	1028	82431		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313937	1028	82432		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313938	1028	82433		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313939	1028	82434		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313940	1028	82440		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313941	1028	82441		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313942	1028	82442		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313943	1028	82443		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313944	1028	82444		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313945	1028	82450		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313946	1028	82451		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313947	1028	82452		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313948	1028	82453		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313949	1028	82454		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313950	1028	82514		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313951	1028	82524		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313952	1028	82534		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313953	1028	82544		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313954	1028	82554		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313955	1028	83534		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313956	1028	85534		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313957	1028	87534		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313958	1028	88324		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313959	1028	88334		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313960	1028	88344		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313961	1028	88354		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313962	1028	88424		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313963	1028	88434		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313964	1028	88444		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313965	1028	88514		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313966	1028	88524		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313967	1028	88534		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313968	1028	88544		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313969	1028	88554		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313970	1028	89314		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313971	1028	89324		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313972	1028	89334		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313973	1028	89344		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313974	1028	89354		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313975	1028	89414		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313976	1028	89424		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313977	1028	89434		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313978	1028	89444		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313979	1028	89454		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313980	1028	89514		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313981	1028	89524		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313982	1028	89534		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313983	1028	89543		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313984	1028	89544		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313985	1028	89554		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313986	1028	90314		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313987	1028	90324		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313988	1028	90334		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313989	1028	90344		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313990	1028	90354		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313991	1028	90414		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313992	1028	90424		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313993	1028	90434		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313994	1028	90444		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313995	1028	90454		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313996	1028	90514		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313997	1028	90524		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313998	1028	90534		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
313999	1028	90544		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
314000	1028	90554		1	1												3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
314001	1029	100574		1	1500											1				2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	10			
314002	1029	100575		1	1500											1				2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	10			
314003	1029	100589		1	1500											1				2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	10			
314004	1029	100567		1	1500											1				2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	10			
314005	1029	100400		1	1500											1				2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	10			
314006	1029	100593		1	3000											1				2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
314007	1029	100432		1	3000											1				2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
314008	1029	100435		1	3000											1				2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
314009	1029	100436		1	3000											1				2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
314010	1029	100439		1	3000											1				2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
314011	1029	100638		1	1500											1				2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	10			
314012	1029	100640		1	1500											1				2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	10			
314013	1029	100643		1	1500											1				2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	10			
314014	1029	100644		1	1500											1				2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	10			
314015	1029	100730		1	1500											1				2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	10			
314016	1029	100731		1	1500											1				2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	10			
315001	1030	108148		1	1000											10	3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
315002	1030	108093		1	430											10	3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
315003	1030	108099		1	900											10	3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
316001	1031	109424		1	2500											1				2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	10			
316002	1031	109422		1	5000											1				2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	9			
316003	1031	100088		1	120											10	3	3		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
316004	1031	100089		1	150											10	3	3		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
316005	1031	100029		1	1000											5	3	3		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
316006	1031	100030		1	50000											3	1	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
316007	1031	109443		1	5000											1				2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	9			
316008	1031	108129		1	6150											2	3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	8			
317001	1032	108148		1	1000											10	3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
318001	1033	63211		1	2000											1	2	4		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
318002	1033	63221		1	2000											1	2	4		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
318003	1033	63231		1	2000											1	2	4		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
318004	1033	63241		1	2000											1	2	4		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
318005	1033	63251		1	2000											1	2	4		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
319001	1034	108081		1	1550											2	3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	10			
319002	1034	108090		1	1775											2	3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	10			
319003	1034	108012		1	450											10	3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	9			
319004	1034	109425		1	5000											1				2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	7			
319005	1034	100063		1	300											10	3	3		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
319006	1034	110004		1	270											10	2	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
319007	1034	110011		1	840											10	2	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
319008	1034	100029		1	1000											5	3	3		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
319009	1034	100034		1	1000											5	3	3		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
319010	1034	108084		1	1925											2	3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	10			
319011	1034	108142		1	2150											2	3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	10			
319012	1034	109436		1	2500											1				2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	8			
319013	1034	109438		1	5000											1				2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	7			
320001	1035	108148		1	1000											10	3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
321001	1036	202		1				100496	1							50000				2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
322001	1038	202		1				100555	1							35000				2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
323001	1039	108020		1	530											10	3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
323002	1039	108008		1	790											10	3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
323003	1039	108087		1	1775											2	3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
324001	1065	393601		1				131000	10							1				2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
324002	1065	200902		1				131000	20	131002	20	131007	20	131013	20	1				2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
401001	1053	100084		1	240											10	3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
401002	1053	100073		1	240											10	3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
401003	1053	100093		1	150											50	3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
401004	1053	101206		1	1000											5	3	3		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
402001	1054	101001		1	120											10	3	3		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
402002	1054	101002		1	400											10	3	3		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
402003	1054	100054		1	1000											5	3	3		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
403001	1055	109458		1	1250											1				2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	3			
403002	1055	108269		1	350											10	3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
403003	1055	108265		1	700											10	3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
403004	1055	109491		1	2500											1				2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	2			
404001	1056	100075		1	60											100	3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
404002	1056	100077		1	80											100	3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
404003	1056	100076		1	80											100	3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
404004	1056	100078		1	100											100	3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
404005	1056	100079		1	120											100	3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
404006	1056	100018		1	120											100	3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
404007	1056	100080		1	120											100	3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
404008	1056	100017		1	100											100	3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
404009	1056	100092		1	100											100	3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
404010	1056	100093		1	120											100	3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
404011	1056	100088		1	100											100	3	1		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
404012	1056	101205		1	1000											5	3	3		2019-12-01 00:00:00	2035-01-01 00:00:00							1	1	99	1			
